ACCIDENT_TIME,DAY_OF_WEEK,LGA_NAME,Time,Region
17:20:00,Wednesday,MORELAND,17,Metro
18:00:00,Tuesday,DAREBIN,18,Metro
16:25:00,Wednesday,DAREBIN,16,Metro
18:45:00,Thursday,CASEY,18,Metro
17:30:00,Monday,GREATER SHEPPARTON,17,Country
16:50:00,Monday,GREATER DANDENONG,16,Metro
18:20:00,Monday,PORT PHILLIP,18,Metro
6:30:00,Sunday,FRANKSTON,6,Metro
15:00:00,Monday,MELBOURNE,15,Metro
14:00:00,Wednesday,WYNDHAM,14,Metro
16:18:00,Monday,CAMPASPE,16,Country
16:35:00,Sunday,KNOX,16,Metro
19:43:00,Monday,BANYULE,19,Metro
2:20:00,Tuesday,MELBOURNE,2,Metro
19:02:00,Tuesday,MOONEE VALLEY,19,Metro
7:00:00,Tuesday,CAMPASPE,7,Country
2:25:00,Sunday,YARRA,2,Metro
5:54:00,Sunday,STONNINGTON,5,Metro
13:00:00,Friday,MORNINGTON PENINSULA,13,Metro
7:10:00,Sunday,GLEN EIRA,7,Metro
7:45:00,Sunday,CAMPASPE,7,Country
10:31:00,Sunday,YARRA RANGES,10,Metro
7:40:00,Sunday,MELBOURNE,7,Metro
13:00:00,Saturday,MOIRA,13,Country
12:20:00,Sunday,MELBOURNE,12,Metro
13:20:00,Sunday,COLAC OTWAY,13,Country
4:21:00,Sunday,ALPINE,4,Country
21:30:00,Wednesday,FRANKSTON,21,Metro
20:40:00,Thursday,HUME,20,Metro
17:00:00,Tuesday,BALLARAT,17,Country
12:30:00,Tuesday,CASEY,12,Metro
20:57:00,Thursday,MELBOURNE,20,Metro
19:20:00,Wednesday,GANNAWARRA,19,Country
18:53:00,Thursday,HUME,18,Metro
14:53:00,Wednesday,MELTON,14,Metro
8:20:00,Friday,MONASH,8,Metro
8:46:00,Friday,YARRA,8,Metro
8:52:00,Friday,MANSFIELD,8,Country
9:20:00,Thursday,BASS COAST,9,Country
13:40:00,Monday,GREATER GEELONG,13,Country
12:20:00,Wednesday,MONASH,12,Metro
13:30:00,Monday,CARDINIA,13,Metro
16:00:00,Tuesday,GREATER BENDIGO,16,Country
12:36:00,Tuesday,BRIMBANK,12,Metro
16:45:00,Tuesday,YARRA RANGES,16,Metro
14:25:00,Tuesday,MORELAND,14,Metro
10:30:00,Wednesday,PYRENEES,10,Country
17:05:00,Tuesday,BRIMBANK,17,Metro
17:37:00,Wednesday,MAROONDAH,17,Metro
16:05:00,Wednesday,NILLUMBIK,16,Metro
17:23:00,Wednesday,CASEY,17,Metro
21:30:00,Wednesday,DAREBIN,21,Metro
16:15:00,Wednesday,CORANGAMITE,16,Country
19:00:00,Thursday,MAROONDAH,19,Metro
8:05:00,Tuesday,GREATER GEELONG,8,Country
5:40:00,Monday,MORNINGTON PENINSULA,5,Metro
9:00:00,Wednesday,MELBOURNE,9,Metro
15:23:00,Friday,MAROONDAH,15,Metro
18:00:00,Wednesday,GLEN EIRA,18,Metro
8:48:00,Tuesday,WODONGA,8,Country
9:00:00,Tuesday,CARDINIA,9,Metro
8:05:00,Tuesday,BALLARAT,8,Country
14:10:00,Saturday,STONNINGTON,14,Metro
11:26:00,Tuesday,MONASH,11,Metro
17:10:00,Wednesday,MORELAND,17,Metro
14:00:00,Sunday,MURRINDINDI,14,Country
14:20:00,Sunday,GLEN EIRA,14,Metro
12:30:00,Sunday,MURRINDINDI,12,Country
12:00:00,Saturday,GREATER GEELONG,12,Country
15:00:00,Sunday,YARRA RANGES,15,Metro
17:55:00,Sunday,MONASH,17,Metro
17:10:00,Sunday,GLEN EIRA,17,Metro
15:15:00,Sunday,MELTON,15,Metro
18:15:00,Sunday,YARRA RANGES,18,Metro
9:40:00,Friday,MANNINGHAM,9,Metro
7:05:00,Thursday,BOROONDARA,7,Metro
15:28:00,Thursday,WYNDHAM,15,Metro
9:45:00,Friday,MILDURA,9,Country
11:41:00,Friday,BANYULE,11,Metro
13:20:00,Friday,YARRA RANGES,13,Metro
6:30:00,Friday,MELTON,6,Metro
17:25:00,Monday,YARRA RANGES,17,Metro
11:30:00,Friday,WEST WIMMERA,11,Country
17:00:00,Sunday,BRIMBANK,17,Metro
6:30:00,Saturday,KINGSTON,6,Metro
18:29:00,Thursday,MELBOURNE,18,Metro
16:40:00,Friday,PORT PHILLIP,16,Metro
17:22:00,Tuesday,MORELAND,17,Metro
17:40:00,Tuesday,WYNDHAM,17,Metro
16:40:00,Wednesday,BASS COAST,16,Country
18:44:00,Wednesday,MOYNE,18,Country
12:30:00,Thursday,WHITTLESEA,12,Metro
14:20:00,Tuesday,STONNINGTON,14,Metro
16:35:00,Tuesday,CORANGAMITE,16,Country
22:13:00,Wednesday,GREATER GEELONG,22,Country
23:26:00,Sunday,WHITTLESEA,23,Metro
15:20:00,Wednesday,DAREBIN,15,Metro
14:55:00,Wednesday,GREATER SHEPPARTON,14,Country
17:30:00,Monday,CAMPASPE,17,Country
8:29:00,Tuesday,GLEN EIRA,8,Metro
12:16:00,Tuesday,MORNINGTON PENINSULA,12,Metro
12:30:00,Tuesday,MONASH,12,Metro
8:14:00,Monday,GREATER SHEPPARTON,8,Country
18:30:00,Thursday,GREATER DANDENONG,18,Metro
8:30:00,Tuesday,MOORABOOL,8,Country
14:15:00,Tuesday,BALLARAT,14,Country
12:20:00,Monday,SOUTH GIPPSLAND,12,Country
18:22:00,Monday,MONASH,18,Metro
17:01:00,Sunday,MELBOURNE,17,Metro
16:30:00,Tuesday,MELBOURNE,16,Metro
16:00:00,Wednesday,CARDINIA,16,Metro
19:30:00,Sunday,CAMPASPE,19,Country
19:25:00,Sunday,GREATER GEELONG,19,Country
17:20:00,Sunday,HUME,17,Metro
14:30:00,Thursday,BALLARAT,14,Country
13:00:00,Sunday,WARRNAMBOOL,13,Country
16:50:00,Friday,MELTON,16,Metro
12:40:00,Sunday,MONASH,12,Metro
14:30:00,Monday,GLENELG,14,Country
13:45:00,Saturday,GOLDEN PLAINS,13,Country
11:50:00,Saturday,MELBOURNE,11,Metro
8:30:00,Wednesday,STONNINGTON,8,Metro
21:00:00,Thursday,MARIBYRNONG,21,Metro
14:10:00,Thursday,SWAN HILL,14,Country
12:30:00,Friday,EAST GIPPSLAND,12,Country
13:30:00,Sunday,EAST GIPPSLAND,13,Country
16:55:00,Friday,WHITEHORSE,16,Metro
19:00:00,Friday,MELBOURNE,19,Metro
18:30:00,Friday,NORTHERN GRAMPIANS,18,Country
17:10:00,Friday,MORELAND,17,Metro
15:43:00,Friday,GREATER DANDENONG,15,Metro
17:58:00,Friday,YARRA,17,Metro
13:30:00,Thursday,GREATER DANDENONG,13,Metro
6:17:00,Friday,MELBOURNE,6,Metro
17:10:00,Friday,CASEY,17,Metro
15:15:00,Friday,HOBSONS BAY,15,Metro
4:00:00,Saturday,HOBSONS BAY,4,Metro
16:17:00,Wednesday,MELBOURNE,16,Metro
7:30:00,Thursday,YARRA,7,Metro
7:00:00,Thursday,HUME,7,Metro
8:58:00,Thursday,GLEN EIRA,8,Metro
11:30:00,Wednesday, ,11,Country
12:20:00,Thursday,BALLARAT,12,Country
12:00:00,Thursday,CARDINIA,12,Metro
16:50:00,Tuesday,WYNDHAM,16,Metro
6:15:00,Wednesday,MELBOURNE,6,Metro
6:00:00,Wednesday,GREATER DANDENONG,6,Metro
14:55:00,Wednesday,SOUTH GIPPSLAND,14,Country
10:45:00,Monday,MOYNE,10,Country
15:00:00,Thursday,COLAC OTWAY,15,Country
15:50:00,Tuesday,STONNINGTON,15,Metro
14:15:00,Monday,WHITTLESEA,14,Metro
13:40:00,Tuesday,FRANKSTON,13,Metro
17:15:00,Tuesday,MANNINGHAM,17,Metro
15:15:00,Tuesday,HUME,15,Metro
17:30:00,Tuesday,CARDINIA,17,Metro
17:00:00,Tuesday,MOONEE VALLEY,17,Metro
17:40:00,Tuesday,GREATER DANDENONG,17,Metro
16:16:00,Monday,GREATER GEELONG,16,Country
17:55:00,Tuesday,MELBOURNE,17,Metro
18:15:00,Tuesday,MORELAND,18,Metro
21:30:00,Sunday,MELTON,21,Metro
11:52:00,Monday,BAYSIDE,11,Metro
9:30:00,Saturday,YARRA,9,Metro
9:10:00,Monday,STONNINGTON,9,Metro
11:05:00,Sunday,MELBOURNE,11,Metro
8:35:00,Monday,CASEY,8,Metro
13:25:00,Monday,SOUTH GIPPSLAND,13,Country
11:30:00,Monday,GREATER DANDENONG,11,Metro
12:30:00,Tuesday,INDIGO,12,Country
14:00:00,Sunday,YARRA RANGES,14,Metro
16:00:00,Wednesday,GLEN EIRA,16,Metro
15:30:00,Saturday,BULOKE,15,Country
12:50:00,Friday,BENALLA,12,Country
15:00:00,Sunday,DAREBIN,15,Metro
17:22:00,Friday,HEPBURN,17,Country
7:30:00,Friday,MELTON,7,Metro
1:35:00,Saturday,KNOX,1,Metro
1:30:00,Saturday,CASEY,1,Metro
2:33:00,Saturday,LATROBE,2,Country
3:42:00,Saturday,MARIBYRNONG,3,Metro
6:40:00,Saturday,BOROONDARA,6,Metro
7:50:00,Tuesday,PORT PHILLIP,7,Metro
17:30:00,Friday,YARRA,17,Metro
8:45:00,Friday,DAREBIN,8,Metro
8:45:00,Saturday,YARRA,8,Metro
7:45:00,Tuesday,GREATER GEELONG,7,Country
10:35:00,Saturday,MANNINGHAM,10,Metro
15:20:00,Thursday,FRANKSTON,15,Metro
15:15:00,Thursday,GREATER BENDIGO,15,Country
6:45:00,Tuesday,MELBOURNE,6,Metro
1:00:00,Sunday,PORT PHILLIP,1,Metro
20:00:00,Tuesday,WYNDHAM,20,Metro
19:00:00,Friday,STONNINGTON,19,Metro
17:30:00,Wednesday,KINGSTON,17,Metro
23:30:00,Friday,GREATER DANDENONG,23,Metro
17:40:00,Thursday,KINGSTON,17,Metro
15:30:00,Saturday,FRANKSTON,15,Metro
17:10:00,Wednesday,HUME,17,Metro
14:00:00,Thursday,MACEDON RANGES,14,Country
19:40:00,Thursday,GLEN EIRA,19,Metro
16:55:00,Tuesday,GREATER GEELONG,16,Country
9:00:00,Monday,YARRA,9,Metro
17:30:00,Monday,HUME,17,Metro
7:50:00,Monday,MELBOURNE,7,Metro
14:00:00,Monday,MORELAND,14,Metro
15:31:00,Monday,BRIMBANK,15,Metro
18:40:00,Tuesday,WHITTLESEA,18,Metro
19:46:00,Tuesday,GREATER GEELONG,19,Country
15:59:00,Tuesday,WHITTLESEA,15,Metro
22:30:00,Tuesday,MILDURA,22,Country
23:59:00,Tuesday,MELTON,23,Metro
10:15:00,Saturday,STONNINGTON,10,Metro
6:34:00,Wednesday,WYNDHAM,6,Metro
14:42:00,Monday,WODONGA,14,Country
17:15:00,Thursday,MELBOURNE,17,Metro
15:50:00,Monday,FRANKSTON,15,Metro
16:30:00,Monday,WODONGA,16,Country
16:08:00,Monday,WODONGA,16,Country
14:40:00,Monday,PORT PHILLIP,14,Metro
6:30:00,Wednesday,LATROBE,6,Country
18:15:00,Tuesday,MAROONDAH,18,Metro
8:30:00,Monday,STONNINGTON,8,Metro
19:00:00,Wednesday,MURRINDINDI,19,Country
15:43:00,Monday,CASEY,15,Metro
12:40:00,Monday,DAREBIN,12,Metro
15:30:00,Monday,MELTON,15,Metro
11:45:00,Saturday,COLAC OTWAY,11,Country
19:10:00,Thursday,BANYULE,19,Metro
8:50:00,Saturday,MORNINGTON PENINSULA,8,Metro
13:11:00,Saturday,MELBOURNE,13,Metro
14:30:00,Saturday,ALPINE,14,Country
7:30:00,Saturday,HUME,7,Metro
17:10:00,Friday,KNOX,17,Metro
14:30:00,Friday,PORT PHILLIP,14,Metro
15:40:00,Saturday,INDIGO,15,Country
12:30:00,Friday,PYRENEES,12,Country
15:45:00,Saturday,WHITTLESEA,15,Metro
16:25:00,Friday,MOUNT ALEXANDER,16,Country
14:00:00,Saturday,PORT PHILLIP,14,Metro
18:54:00,Thursday,MORELAND,18,Metro
11:00:00,Tuesday,KNOX,11,Metro
16:30:00,Thursday,KINGSTON,16,Metro
8:30:00,Wednesday,NILLUMBIK,8,Metro
21:30:00,Thursday,MELBOURNE,21,Metro
21:10:00,Thursday,MELBOURNE,21,Metro
6:00:00,Thursday,MITCHELL,6,Country
22:10:00,Thursday,YARRA RANGES,22,Metro
23:00:00,Wednesday,MELBOURNE,23,Metro
8:00:00,Wednesday,WANGARATTA,8,Country
15:15:00,Wednesday,EAST GIPPSLAND,15,Country
18:15:00,Tuesday,CASEY,18,Metro
4:58:00,Wednesday,GREATER DANDENONG,4,Metro
7:20:00,Wednesday,MILDURA,7,Country
9:00:00,Wednesday,GLEN EIRA,9,Metro
17:00:00,Monday,HUME,17,Metro
20:50:00,Thursday,GLEN EIRA,20,Metro
12:08:00,Wednesday,PORT PHILLIP,12,Metro
9:38:00,Tuesday,WHITTLESEA,9,Metro
8:30:00,Wednesday,KNOX,8,Metro
17:15:00,Tuesday,MONASH,17,Metro
0:30:00,Wednesday,GREATER SHEPPARTON,0,Country
11:35:00,Wednesday,MANNINGHAM,11,Metro
12:00:00,Wednesday,MORELAND,12,Metro
13:33:00,Wednesday,MELBOURNE,13,Metro
17:44:00,Monday,PORT PHILLIP,17,Metro
14:00:00,Sunday,YARRA RANGES,14,Metro
13:45:00,Monday,BAW BAW,13,Country
15:44:00,Monday,GREATER DANDENONG,15,Metro
19:15:00,Saturday,YARRA RANGES,19,Metro
19:39:00,Monday,HUME,19,Metro
19:19:00,Monday,MONASH,19,Metro
19:00:00,Monday,WHITTLESEA,19,Metro
21:55:00,Monday,BANYULE,21,Metro
6:00:00,Monday,YARRA,6,Metro
16:18:00,Tuesday,MORELAND,16,Metro
8:30:00,Sunday,GREATER GEELONG,8,Country
13:50:00,Sunday,CASEY,13,Metro
9:30:00,Saturday,COLAC OTWAY,9,Country
15:50:00,Saturday,HUME,15,Metro
18:15:00,Friday,GLENELG,18,Country
0:30:00,Saturday,GREATER DANDENONG,0,Metro
14:45:00,Saturday,PORT PHILLIP,14,Metro
18:00:00,Saturday,WHITTLESEA,18,Metro
14:00:00,Saturday,PORT PHILLIP,14,Metro
19:30:00,Saturday,GREATER DANDENONG,19,Metro
20:37:00,Saturday,KINGSTON,20,Metro
18:00:00,Saturday,MOONEE VALLEY,18,Metro
19:31:00,Saturday,HUME,19,Metro
21:20:00,Saturday,WHITTLESEA,21,Metro
18:20:00,Saturday,MORNINGTON PENINSULA,18,Metro
8:15:00,Friday,KINGSTON,8,Metro
8:40:00,Friday,WODONGA,8,Country
8:45:00,Friday,DAREBIN,8,Metro
9:25:00,Friday,GREATER GEELONG,9,Country
7:25:00,Friday,YARRA,7,Metro
16:28:00,Thursday,CARDINIA,16,Metro
12:40:00,Friday,GREATER GEELONG,12,Country
10:16:00,Friday,MELTON,10,Metro
6:05:00,Friday,BRIMBANK,6,Metro
7:30:00,Friday,MOORABOOL,7,Country
15:20:00,Wednesday,STONNINGTON,15,Metro
8:00:00,Wednesday,MORELAND,8,Metro
12:40:00,Wednesday,TOWONG,12,Country
6:30:00,Sunday,YARRA RANGES,6,Metro
10:56:00,Wednesday,GLENELG,10,Country
23:22:00,Monday,DAREBIN,23,Metro
16:15:00,Monday,MELTON,16,Metro
8:40:00,Wednesday,DAREBIN,8,Metro
16:09:00,Wednesday,FRANKSTON,16,Metro
17:30:00,Wednesday,FRANKSTON,17,Metro
17:10:00,Wednesday,MONASH,17,Metro
17:20:00,Wednesday,GREATER DANDENONG,17,Metro
15:55:00,Wednesday,MORELAND,15,Metro
11:40:00,Friday,BAW BAW,11,Country
19:50:00,Monday,PYRENEES,19,Country
7:05:00,Tuesday,CASEY,7,Metro
8:20:00,Tuesday,CARDINIA,8,Metro
9:13:00,Tuesday,MELBOURNE,9,Metro
11:00:00,Sunday,HEPBURN,11,Country
6:25:00,Monday,BRIMBANK,6,Metro
16:20:00,Wednesday,MACEDON RANGES,16,Country
7:15:00,Tuesday,HOBSONS BAY,7,Metro
13:45:00,Tuesday,MELBOURNE,13,Metro
11:20:00,Tuesday,CAMPASPE,11,Country
13:30:00,Tuesday,HOBSONS BAY,13,Metro
5:30:00,Saturday,BAYSIDE,5,Metro
0:20:00,Sunday,GREATER GEELONG,0,Country
0:41:00,Sunday,DAREBIN,0,Metro
12:35:00,Tuesday,HUME,12,Metro
20:00:00,Friday,GREATER DANDENONG,20,Metro
3:00:00,Sunday,CORANGAMITE,3,Country
11:00:00,Sunday,WANGARATTA,11,Country
11:56:00,Sunday,NILLUMBIK,11,Metro
9:35:00,Sunday,GREATER DANDENONG,9,Metro
7:35:00,Sunday,MONASH,7,Metro
13:15:00,Sunday,WARRNAMBOOL,13,Country
10:45:00,Friday,SURF COAST,10,Country
11:00:00,Tuesday,MACEDON RANGES,11,Country
10:50:00,Monday,MORELAND,10,Metro
22:20:00,Saturday,FRANKSTON,22,Metro
12:30:00,Friday,SOUTH GIPPSLAND,12,Country
6:40:00,Wednesday,GREATER DANDENONG,6,Metro
21:45:00,Wednesday,YARRA RANGES,21,Metro
11:00:00,Thursday,GLEN EIRA,11,Metro
14:40:00,Friday,GREATER GEELONG,14,Country
13:50:00,Friday,CAMPASPE,13,Country
15:10:00,Friday,GREATER BENDIGO,15,Country
6:00:00,Friday,KNOX,6,Metro
11:20:00,Friday,GREATER GEELONG,11,Country
14:50:00,Wednesday,MORNINGTON PENINSULA,14,Metro
7:30:00,Friday,MOONEE VALLEY,7,Metro
15:10:00,Thursday,HUME,15,Metro
17:30:00,Wednesday,SWAN HILL,17,Country
18:55:00,Wednesday,GREATER GEELONG,18,Country
20:10:00,Wednesday,BALLARAT,20,Country
16:45:00,Wednesday,GANNAWARRA,16,Country
15:00:00,Wednesday,YARRA,15,Metro
13:20:00,Wednesday,WHITEHORSE,13,Metro
20:40:00,Wednesday,WODONGA,20,Country
21:00:00,Tuesday,YARRA,21,Metro
18:44:00,Wednesday,MELTON,18,Metro
20:40:00,Wednesday,YARRA RANGES,20,Metro
11:20:00,Tuesday,DAREBIN,11,Metro
16:00:00,Friday,WHITEHORSE,16,Metro
8:45:00,Tuesday,MORNINGTON PENINSULA,8,Metro
8:00:00,Tuesday,COLAC OTWAY,8,Country
13:45:00,Monday,MORNINGTON PENINSULA,13,Metro
13:50:00,Tuesday,KINGSTON,13,Metro
17:00:00,Thursday,MORNINGTON PENINSULA,17,Metro
6:00:00,Tuesday,KINGSTON,6,Metro
17:00:00,Friday,GREATER GEELONG,17,Country
18:30:00,Tuesday,CASEY,18,Metro
14:35:00,Tuesday,KINGSTON,14,Metro
16:45:00,Tuesday,BRIMBANK,16,Metro
18:00:00,Monday,MARIBYRNONG,18,Metro
10:24:00,Sunday,YARRA RANGES,10,Metro
16:50:00,Sunday,DAREBIN,16,Metro
13:00:00,Sunday,GREATER BENDIGO,13,Country
17:55:00,Sunday,KNOX,17,Metro
13:00:00,Saturday,MITCHELL,13,Country
17:50:00,Sunday,GLEN EIRA,17,Metro
21:20:00,Saturday,MOIRA,21,Country
18:30:00,Sunday,MOONEE VALLEY,18,Metro
20:20:00,Sunday,GREATER DANDENONG,20,Metro
18:56:00,Sunday,MELTON,18,Metro
19:45:00,Sunday,GREATER BENDIGO,19,Country
19:30:00,Sunday,CASEY,19,Metro
22:06:00,Sunday,WYNDHAM,22,Metro
14:10:00,Friday,BOROONDARA,14,Metro
14:35:00,Friday,FRANKSTON,14,Metro
15:10:00,Friday,SURF COAST,15,Country
15:50:00,Thursday,MELBOURNE,15,Metro
18:45:00,Thursday,PORT PHILLIP,18,Metro
17:00:00,Friday,MACEDON RANGES,17,Country
15:29:00,Friday,MOONEE VALLEY,15,Metro
15:29:00,Friday,PORT PHILLIP,15,Metro
22:15:00,Thursday,WYNDHAM,22,Metro
19:00:00,Friday,BANYULE,19,Metro
18:30:00,Thursday,CARDINIA,18,Metro
3:45:00,Friday,WHITTLESEA,3,Metro
17:00:00,Friday,MELBOURNE,17,Metro
15:00:00,Wednesday,EAST GIPPSLAND,15,Country
11:29:00,Monday,ARARAT,11,Country
17:50:00,Tuesday,DAREBIN,17,Metro
5:56:00,Thursday,BALLARAT,5,Country
21:40:00,Wednesday,BALLARAT,21,Country
8:00:00,Thursday,WODONGA,8,Country
10:25:00,Thursday,SWAN HILL,10,Country
7:38:00,Thursday,BAYSIDE,7,Metro
8:35:00,Thursday,GREATER DANDENONG,8,Metro
7:20:00,Thursday,MELBOURNE,7,Metro
11:30:00,Thursday,MAROONDAH,11,Metro
10:00:00,Wednesday,MURRINDINDI,10,Country
17:30:00,Monday,MANNINGHAM,17,Metro
16:20:00,Tuesday,LATROBE,16,Country
17:47:00,Tuesday,GREATER SHEPPARTON,17,Country
20:37:00,Tuesday,MONASH,20,Metro
8:20:00,Tuesday,MOONEE VALLEY,8,Metro
18:15:00,Tuesday,HUME,18,Metro
17:30:00,Tuesday,HUME,17,Metro
21:08:00,Tuesday,BRIMBANK,21,Metro
4:30:00,Thursday,PORT PHILLIP,4,Metro
23:25:00,Tuesday,WARRNAMBOOL,23,Country
21:55:00,Tuesday,MORELAND,21,Metro
0:38:00,Wednesday,GREATER DANDENONG,0,Metro
6:30:00,Wednesday,FRANKSTON,6,Metro
8:30:00,Monday,MOONEE VALLEY,8,Metro
23:10:00,Sunday,HUME,23,Metro
3:00:00,Monday,SURF COAST,3,Country
2:26:00,Monday,WYNDHAM,2,Metro
6:35:00,Monday,YARRA RANGES,6,Metro
6:11:00,Monday,GREATER DANDENONG,6,Metro
6:40:00,Monday,WYNDHAM,6,Metro
16:14:00,Sunday,GREATER DANDENONG,16,Metro
18:45:00,Sunday,WELLINGTON,18,Country
13:30:00,Sunday,YARRA,13,Metro
10:30:00,Monday,YARRA RANGES,10,Metro
9:00:00,Monday,PORT PHILLIP,9,Metro
9:45:00,Monday,CENTRAL GOLDFIELDS,9,Country
5:30:00,Thursday,YARRA RANGES,5,Metro
17:50:00,Friday,CASEY,17,Metro
15:45:00,Friday,GLEN EIRA,15,Metro
17:30:00,Friday,BOROONDARA,17,Metro
19:05:00,Friday,BOROONDARA,19,Metro
16:40:00,Friday,WYNDHAM,16,Metro
13:30:00,Tuesday,CASEY,13,Metro
22:08:00,Friday,MELBOURNE,22,Metro
21:15:00,Friday,GREATER SHEPPARTON,21,Country
17:30:00,Friday,WHITTLESEA,17,Metro
23:55:00,Friday,MOYNE,23,Country
1:00:00,Saturday,BALLARAT,1,Country
6:00:00,Saturday,BANYULE,6,Metro
20:30:00,Friday,GREATER BENDIGO,20,Country
8:40:00,Thursday,WHITTLESEA,8,Metro
7:50:00,Thursday,CASEY,7,Metro
9:00:00,Wednesday,CENTRAL GOLDFIELDS,9,Country
7:19:00,Thursday,MORELAND,7,Metro
14:50:00,Thursday,MELBOURNE,14,Metro
13:00:00,Thursday,KINGSTON,13,Metro
13:30:00,Friday,EAST GIPPSLAND,13,Country
9:30:00,Wednesday,MORNINGTON PENINSULA,9,Metro
16:10:00,Wednesday,NILLUMBIK,16,Metro
16:30:00,Thursday,YARRA,16,Metro
13:55:00,Wednesday,MELTON,13,Metro
17:20:00,Thursday,KNOX,17,Metro
6:20:00,Wednesday,MELTON,6,Metro
7:30:00,Wednesday,DAREBIN,7,Metro
8:00:00,Wednesday,CAMPASPE,8,Country
7:50:00,Wednesday,PORT PHILLIP,7,Metro
18:15:00,Monday,KNOX,18,Metro
8:20:00,Tuesday,BALLARAT,8,Country
8:40:00,Wednesday,GREATER BENDIGO,8,Country
8:55:00,Wednesday,BAYSIDE,8,Metro
7:20:00,Wednesday,KINGSTON,7,Metro
18:30:00,Sunday,GLEN EIRA,18,Metro
8:15:00,Wednesday,YARRA,8,Metro
12:00:00,Saturday,MONASH,12,Metro
8:45:00,Wednesday,MARIBYRNONG,8,Metro
9:00:00,Monday,WYNDHAM,9,Metro
19:10:00,Friday,FRANKSTON,19,Metro
16:00:00,Tuesday,GREATER BENDIGO,16,Country
7:30:00,Monday,MARIBYRNONG,7,Metro
18:25:00,Friday,BANYULE,18,Metro
8:30:00,Monday,YARRA,8,Metro
15:30:00,Saturday,MOORABOOL,15,Country
8:30:00,Sunday,MORELAND,8,Metro
11:00:00,Sunday,YARRA RANGES,11,Metro
9:43:00,Monday,WHITTLESEA,9,Metro
11:20:00,Sunday,HUME,11,Metro
15:20:00,Monday,HUME,15,Metro
16:11:00,Monday,CASEY,16,Metro
5:15:00,Saturday,MILDURA,5,Country
8:45:00,Saturday,GREATER BENDIGO,8,Country
9:20:00,Saturday,BRIMBANK,9,Metro
9:45:00,Sunday,YARRA RANGES,9,Metro
7:00:00,Saturday,MONASH,7,Metro
10:25:00,Saturday,CASEY,10,Metro
17:45:00,Friday,MELBOURNE,17,Metro
13:23:00,Saturday,CARDINIA,13,Metro
23:55:00,Thursday,YARRA RANGES,23,Metro
8:55:00,Saturday,MANNINGHAM,8,Metro
16:00:00,Monday,BASS COAST,16,Country
12:55:00,Friday,GREATER DANDENONG,12,Metro
12:25:00,Friday,BRIMBANK,12,Metro
16:50:00,Wednesday,DAREBIN,16,Metro
17:41:00,Thursday,FRANKSTON,17,Metro
16:00:00,Tuesday,GREATER DANDENONG,16,Metro
14:30:00,Wednesday,WHITEHORSE,14,Metro
19:25:00,Thursday,NILLUMBIK,19,Metro
12:00:00,Tuesday,HOBSONS BAY,12,Metro
15:50:00,Wednesday,WYNDHAM,15,Metro
17:38:00,Thursday,FRANKSTON,17,Metro
16:20:00,Thursday,WARRNAMBOOL,16,Country
19:10:00,Thursday,HUME,19,Metro
21:20:00,Thursday,BRIMBANK,21,Metro
16:30:00,Saturday,CARDINIA,16,Metro
21:00:00,Thursday,BAYSIDE,21,Metro
6:41:00,Thursday,WHITTLESEA,6,Metro
11:35:00,Wednesday,BOROONDARA,11,Metro
13:20:00,Wednesday,MELBOURNE,13,Metro
14:00:00,Monday,MORELAND,14,Metro
8:15:00,Wednesday,MARIBYRNONG,8,Metro
20:55:00,Tuesday,BAYSIDE,20,Metro
16:30:00,Friday,MORELAND,16,Metro
12:50:00,Wednesday,MITCHELL,12,Country
14:35:00,Tuesday,MURRINDINDI,14,Country
14:05:00,Wednesday,GREATER GEELONG,14,Country
17:41:00,Monday,DAREBIN,17,Metro
8:45:00,Wednesday,DAREBIN,8,Metro
14:38:00,Monday,CASEY,14,Metro
18:30:00,Monday,BRIMBANK,18,Metro
17:15:00,Monday,MONASH,17,Metro
10:00:00,Thursday,CORANGAMITE,10,Country
21:25:00,Sunday,BANYULE,21,Metro
15:30:00,Friday,KINGSTON,15,Metro
16:00:00,Monday,GREATER GEELONG,16,Country
17:50:00,Monday,MORNINGTON PENINSULA,17,Metro
17:20:00,Monday,WODONGA,17,Country
17:52:00,Monday,MONASH,17,Metro
13:45:00,Monday,WYNDHAM,13,Metro
5:04:00,Monday,HUME,5,Metro
1:30:00,Tuesday,HUME,1,Metro
15:40:00,Saturday,STONNINGTON,15,Metro
15:30:00,Friday,YARRA RANGES,15,Metro
16:45:00,Saturday,GREATER BENDIGO,16,Country
12:30:00,Saturday,WODONGA,12,Country
17:00:00,Saturday,BALLARAT,17,Country
17:39:00,Friday,BANYULE,17,Metro
18:00:00,Saturday,COLAC OTWAY,18,Country
18:30:00,Saturday,SWAN HILL,18,Country
20:15:00,Saturday,MELBOURNE,20,Metro
17:20:00,Saturday,INDIGO,17,Country
18:00:00,Saturday,GREATER GEELONG,18,Country
19:30:00,Tuesday,MONASH,19,Metro
21:50:00,Monday,GREATER DANDENONG,21,Metro
19:30:00,Thursday,ARARAT,19,Country
15:33:00,Saturday,ARARAT,15,Country
16:56:00,Thursday,MORNINGTON PENINSULA,16,Metro
21:32:00,Thursday,MONASH,21,Metro
20:00:00,Tuesday,WARRNAMBOOL,20,Country
8:15:00,Friday,GREATER SHEPPARTON,8,Country
7:39:00,Friday,WHITTLESEA,7,Metro
17:30:00,Thursday,MELTON,17,Metro
